mgs_id	species	met_id	metabolite	class	subclass	rho	pval	n
hMGS.01559	Intestinimonas massiliensis	met_100002927	S-methylcysteine sulfoxide	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	0.0560710479371315	4.86016080304501e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_503	serine	Amino Acid	Glycine, Serine and Threonine Metabolism	0.0559623248159835	5.02711810692709e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_999921441	X - 21441	""	""	-0.0555590360451116	5.69511669182547e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_999924588	X - 24588	""	""	-0.0554454440258853	5.89793295203282e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100006295	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	Lipid	Sphingomyelins	0.0553829455670167	6.01241971606736e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_848	cotinine	Xenobiotics	Tobacco Metabolite	-0.0551590186000324	6.44012748416515e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_999911308	X - 11308	""	""	0.0548168715776061	7.14963696865758e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100001778	1-linoleoyl-GPI (18:2)*	Lipid	Lysophospholipid	-0.0547530745048606	7.28985707282966e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100004561	N-formylanthranilic acid	Amino Acid	Tryptophan Metabolism	0.0546677604501172	7.48143681261257e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100015965	ethyl alpha-glucopyranoside	Xenobiotics	Food Component/Plant	-0.0545603112388495	7.72949934278407e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100000998	citramalate	Amino Acid	Glutamate Metabolism	-0.0544696677998221	7.94478883787417e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100006374	1,2,3-benzenetriol sulfate (2)	Xenobiotics	Chemical	-0.0544331296094959	8.03316402985811e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_1629	taurochenodeoxycholate	Lipid	Primary Bile Acid Metabolism	-0.0544283695710132	8.04474533091165e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_1528	1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	Lipid	Phosphatidylinositol (PI)	-0.054353483997965	8.22903349329893e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100001485	gamma-glutamylisoleucine*	Peptide	Gamma-glutamyl Amino Acid	-0.054281181516022	8.41074410979869e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100002749	S-methylcysteine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	0.0541741008612893	8.68683679128758e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_999921821	X - 21821	""	""	-0.0541615381530598	8.71978336260151e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100008904	1-stearoyl-2-oleoyl-GPC (18:0/18:1)	Lipid	Phosphatidylcholine (PC)	-0.0539397088220862	9.32134972005553e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100006679	phenol glucuronide	Amino Acid	Tyrosine Metabolism	-0.0538150045801654	9.67651951695385e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100000285	N-alpha-acetylornithine	Amino Acid	Urea cycle; Arginine and Proline Metabolism	0.0538006936173518	9.71808594920276e-05	5742
hMGS.01559	Intestinimonas massiliensis	met_100000015	xanthurenate	Amino Acid	Tryptophan Metabolism	-0.0536250615635791	0.000102421319659051	5742
hMGS.01559	Intestinimonas massiliensis	met_100015789	sphingomyelin (d18:2/24:2)*	Lipid	Sphingomyelins	0.0534428821793192	0.000108138192461824	5742
hMGS.01559	Intestinimonas massiliensis	met_100015793	sphingomyelin (d17:2/16:0, d18:2/15:0)*	Lipid	Sphingomyelins	0.0534072961525393	0.000109289477945368	5742
hMGS.01559	Intestinimonas massiliensis	met_100006292	sphingomyelin (d18:1/20:1, d18:2/20:0)*	Lipid	Sphingomyelins	0.0532561132279773	0.000114310693237728	5742
hMGS.01559	Intestinimonas massiliensis	met_999911381	X - 11381	""	""	-0.053206381352132	0.000116009433612284	5742
hMGS.01559	Intestinimonas massiliensis	met_100001437	cysteine-glutathione disulfide	Amino Acid	Glutathione Metabolism	0.0531695018372199	0.000117284502458939	5742
hMGS.01559	Intestinimonas massiliensis	met_100015790	sphingomyelin (d18:2/21:0, d16:2/23:0)*	Lipid	Sphingomyelins	0.053098671948846	0.000119770509099427	5742
hMGS.01559	Intestinimonas massiliensis	met_100021331	metabolonic lactone sulfate	Partially Characterized Molecules	Partially Characterized Molecules	-0.0530783889592537	0.000120491504288278	5742
hMGS.01559	Intestinimonas massiliensis	met_100005350	1-linolenoyl-GPC (18:3)*	Lipid	Lysophospholipid	-0.0530181157833604	0.000122658239296133	5742
hMGS.01559	Intestinimonas massiliensis	met_100001211	sebacate (C10-DC)	Lipid	Fatty Acid, Dicarboxylate	0.0530081186392893	0.000123021153844528	5742
hMGS.01559	Intestinimonas massiliensis	met_1102	gamma-glutamyltyrosine	Peptide	Gamma-glutamyl Amino Acid	-0.0528386823388053	0.000129328039933274	5742
hMGS.01559	Intestinimonas massiliensis	met_100021686	4-ethyl-2-methoxyphenol sulfate	Xenobiotics	Food Component/Plant	0.0527475893914064	0.000132843458340924	5742
hMGS.01559	Intestinimonas massiliensis	met_100006296	sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	Lipid	Sphingomyelins	0.0526916717853264	0.000135045786087124	5742
hMGS.01559	Intestinimonas massiliensis	met_100021103	pregnenetriol sulfate*	Lipid	Pregnenolone Steroids	-0.0524008967946785	0.000147063213074067	5742
hMGS.01559	Intestinimonas massiliensis	met_100001511	1-palmitoleoyl-GPC (16:1)*	Lipid	Lysophospholipid	-0.0521757816304163	0.000157050860939529	5742
hMGS.01559	Intestinimonas massiliensis	met_100020276	sphingomyelin (d17:1/14:0, d16:1/15:0)*	Lipid	Sphingomyelins	0.0520861526378636	0.000161202296073227	5742
hMGS.01559	Intestinimonas massiliensis	met_100001767	pyrraline	Xenobiotics	Food Component/Plant	-0.0520662025361955	0.000162140286018882	5742
hMGS.01559	Intestinimonas massiliensis	met_100015840	dihomo-linolenoylcarnitine (C20:3n3 or 6)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)	-0.0516471282144447	0.000183071166890231	5742
hMGS.01559	Intestinimonas massiliensis	met_999912544	X - 12544	""	""	0.0514297120487442	0.000194905985824547	5742
hMGS.01559	Intestinimonas massiliensis	met_100003258	2-O-methylascorbic acid	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	-0.0513924963650427	0.000197002462457968	5742
hMGS.01559	Intestinimonas massiliensis	met_100001279	hyocholate	Lipid	Secondary Bile Acid Metabolism	-0.0513563082584239	0.000199061350796839	5742
hMGS.01559	Intestinimonas massiliensis	met_1022	picolinate	Amino Acid	Tryptophan Metabolism	0.0512489413679748	0.000205289459194752	5742
hMGS.01559	Intestinimonas massiliensis	met_999924801	X - 24801	""	""	-0.0753629216698488	0.000209821217031213	2616
hMGS.01559	Intestinimonas massiliensis	met_254	3-hydroxybutyrate (BHBA)	Lipid	Ketone Bodies	0.0511158508890293	0.000213263796976259	5742
hMGS.01559	Intestinimonas massiliensis	met_100022013	tetrahydrocortisol glucuronide	Lipid	Corticosteroids	-0.0510929969071736	0.000214662049809407	5742
hMGS.01559	Intestinimonas massiliensis	met_100015967	carotene diol (2)	Cofactors and Vitamins	Vitamin A Metabolism	0.0510651244510837	0.00021637899132624	5742
hMGS.01559	Intestinimonas massiliensis	met_100006126	4-vinylguaiacol sulfate	Xenobiotics	Food Component/Plant	-0.0508254567486074	0.000231683679954628	5742
hMGS.01559	Intestinimonas massiliensis	met_100020241	gamma-glutamylcitrulline*	Peptide	Gamma-glutamyl Amino Acid	-0.0507794371823276	0.000234736269381336	5742
hMGS.01559	Intestinimonas massiliensis	met_999919299	X - 19299	""	""	0.0746084694517543	0.000242859135835166	2616
hMGS.01559	Intestinimonas massiliensis	met_100001977	beta-cryptoxanthin	Cofactors and Vitamins	Vitamin A Metabolism	0.0504039517557518	0.000261090838983791	5742
hMGS.01559	Intestinimonas massiliensis	met_100001579	2-hydroxypalmitate	Lipid	Fatty Acid, Monohydroxy	0.0499296634773615	0.000298349461125139	5742
hMGS.01559	Intestinimonas massiliensis	met_100021162	palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)	Lipid	Ceramide PEs	0.0498347667508489	0.000306378401716968	5742
hMGS.01559	Intestinimonas massiliensis	met_100000580	1,5-anhydroglucitol (1,5-AG)	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.0497974532340052	0.000309590440647593	5742
hMGS.01559	Intestinimonas massiliensis	met_100008993	1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*	Lipid	Phosphatidylinositol (PI)	-0.0497221945806258	0.000316165019162908	5742
hMGS.01559	Intestinimonas massiliensis	met_100001121	pyridoxate	Cofactors and Vitamins	Vitamin B6 Metabolism	0.0495806907233917	0.00032888198812293	5742
hMGS.01559	Intestinimonas massiliensis	met_100006375	3-methoxycatechol sulfate (1)	Xenobiotics	Benzoate Metabolism	-0.049322263187747	0.000353350453246347	5742
hMGS.01559	Intestinimonas massiliensis	met_100001569	1-oleoyl-GPE (18:1)	Lipid	Lysophospholipid	-0.0489912756207563	0.000387177729530515	5742
hMGS.01559	Intestinimonas massiliensis	met_100006184	2-methoxyresorcinol sulfate	Xenobiotics	Chemical	-0.0489594081954015	0.000390589540544737	5742
hMGS.01559	Intestinimonas massiliensis	met_999912026	X - 12026	""	""	0.0489352634877313	0.000393193215961132	5742
hMGS.01559	Intestinimonas massiliensis	met_100001948	succinylcarnitine (C4-DC)	Energy	TCA Cycle	-0.0487294934373401	0.00041604978154646	5742
hMGS.01559	Intestinimonas massiliensis	met_100001755	4-vinylphenol sulfate	Xenobiotics	Benzoate Metabolism	-0.0486827173055685	0.000421415825380205	5742
hMGS.01559	Intestinimonas massiliensis	met_999924241	X - 24241	""	""	-0.0716415481495728	0.000426111125443949	2616
hMGS.01559	Intestinimonas massiliensis	met_100002106	sphingomyelin (d18:1/18:1, d18:2/18:0)	Lipid	Sphingomyelins	0.0485094101448475	0.000441865502150386	5742
hMGS.01559	Intestinimonas massiliensis	met_999921285	X - 21285	""	""	-0.048379521365799	0.000457795018656693	5742
hMGS.01559	Intestinimonas massiliensis	met_100001756	4-ethylphenylsulfate	Xenobiotics	Benzoate Metabolism	0.0483219366066663	0.000465027215136521	5742
hMGS.01559	Intestinimonas massiliensis	met_100000672	1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	Lipid	Phosphatidylcholine (PC)	-0.0480575073770746	0.000499626509928484	5742
hMGS.01559	Intestinimonas massiliensis	met_100001777	1-oleoyl-GPI (18:1)	Lipid	Lysophospholipid	-0.0479984472273125	0.000507675240771988	5742
hMGS.01559	Intestinimonas massiliensis	met_999921339	X - 21339	""	""	0.0479557615771367	0.000513567503485882	5742
hMGS.01559	Intestinimonas massiliensis	met_100006129	vanillactate	Amino Acid	Tyrosine Metabolism	-0.0479539246419797	0.000513822495871299	5742
hMGS.01559	Intestinimonas massiliensis	met_100021707	3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	Xenobiotics	Chemical	0.0478885749866712	0.000522971075963579	5742
hMGS.01559	Intestinimonas massiliensis	met_999911795	X - 11795	""	""	-0.0478327857885383	0.000530901098027607	5742
hMGS.01559	Intestinimonas massiliensis	met_100015788	sphingomyelin (d18:2/18:1)*	Lipid	Sphingomyelins	0.047832704804806	0.000530912690255552	5742
hMGS.01559	Intestinimonas massiliensis	met_999916124	X - 16124	""	""	0.0478143505578234	0.000533546057476745	5742
hMGS.01559	Intestinimonas massiliensis	met_999924352	X - 24352	""	""	-0.0476873657058401	0.000552101126550445	5742
hMGS.01559	Intestinimonas massiliensis	met_100009162	1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*	Lipid	Plasmalogen	0.0476783175444338	0.000553445920015219	5742
hMGS.01559	Intestinimonas massiliensis	met_212	5-methylthioadenosine (MTA)	Amino Acid	Polyamine Metabolism	-0.0476724494348055	0.000554319704528387	5742
hMGS.01559	Intestinimonas massiliensis	met_1539	1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	Lipid	Phosphatidylcholine (PC)	-0.0476504432116801	0.000557607972098874	5742
hMGS.01559	Intestinimonas massiliensis	met_100006430	arabitol/xylitol	Carbohydrate	Pentose Metabolism	-0.0475878247232871	0.000567064345971166	5742
hMGS.01559	Intestinimonas massiliensis	met_100020248	resveratrol disulfate (2)*	Xenobiotics	Food Component/Plant	-0.0475064912087592	0.00057956994464804	5742
hMGS.01559	Intestinimonas massiliensis	met_100006293	sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*	Lipid	Sphingomyelins	0.0473555502417619	0.000603461019423269	5742
hMGS.01559	Intestinimonas massiliensis	met_100006190	2-acetamidophenol sulfate	Xenobiotics	Food Component/Plant	0.0473265493121839	0.000608154986905228	5742
hMGS.01559	Intestinimonas massiliensis	met_100002715	norcotinine	Xenobiotics	Tobacco Metabolite	-0.0472627553945529	0.000618600195525245	5742
hMGS.01559	Intestinimonas massiliensis	met_100020004	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**	Lipid	Fatty Acid, Dicarboxylate	0.046975870405476	0.000667668363469085	5742
hMGS.01559	Intestinimonas massiliensis	met_100021324	3,5-dichloro-2,6-dihydroxybenzoic acid	Xenobiotics	Chemical	0.0467198294207795	0.000714492242688368	5742
hMGS.01559	Intestinimonas massiliensis	met_999912707	X - 12707	""	""	0.0465871841458385	0.000739932366708072	5742
hMGS.01559	Intestinimonas massiliensis	met_100001415	N6-carbamoylthreonyladenosine	Nucleotide	Purine Metabolism, Adenine containing	0.0463983212941224	0.000777608226427517	5742
hMGS.01559	Intestinimonas massiliensis	met_100015962	N,N,N-trimethyl-5-aminovalerate	Amino Acid	Lysine Metabolism	-0.046339985734377	0.00078960056429154	5742
hMGS.01559	Intestinimonas massiliensis	met_100001809	2-ethylphenylsulfate	Xenobiotics	Benzoate Metabolism	-0.0462950867944424	0.000798947292945028	5742
hMGS.01559	Intestinimonas massiliensis	met_100001254	N-acetyltryptophan	Amino Acid	Tryptophan Metabolism	-0.0462147956967401	0.000815918061278132	5742
hMGS.01559	Intestinimonas massiliensis	met_100020214	glyco-beta-muricholate**	Lipid	Primary Bile Acid Metabolism	0.0461813535999621	0.000823084713601421	5742
hMGS.01559	Intestinimonas massiliensis	met_100004046	N-acetylcarnosine	Amino Acid	Histidine Metabolism	0.0459094646164668	0.000883554614725101	5742
hMGS.01559	Intestinimonas massiliensis	met_100006260	6-hydroxyindole sulfate	Xenobiotics	Chemical	0.0458981055951205	0.000886168361226341	5742
hMGS.01559	Intestinimonas massiliensis	met_1526	1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	Lipid	Phosphatidylethanolamine (PE)	-0.0456820748052833	0.000937262066033175	5742
hMGS.01559	Intestinimonas massiliensis	met_100001541	2-hydroxy-3-methylvalerate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	-0.0456642327690533	0.000941601619501225	5742
hMGS.01559	Intestinimonas massiliensis	met_999917301	X - 17301	""	""	-0.0512976081885815	0.000963366260189796	4502
hMGS.01559	Intestinimonas massiliensis	met_100015837	arachidonoylcarnitine (C20:4)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)	-0.0455402893460286	0.000972264645177656	5742
hMGS.01559	Intestinimonas massiliensis	met_100006373	1,2,3-benzenetriol sulfate (1)	Xenobiotics	Chemical	-0.0454762514601283	0.000988467081354077	5742
hMGS.01559	Intestinimonas massiliensis	met_100000007	carnitine	Lipid	Carnitine Metabolism	-0.0454025861270309	0.00100741433306115	5742
hMGS.01559	Intestinimonas massiliensis	met_100019884	trans-2-hexenoylglycine	Lipid	Fatty Acid Metabolism (Acyl Glycine)	0.0453192945772461	0.00102924207330178	5742
hMGS.01559	Intestinimonas massiliensis	met_100008916	1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)	Lipid	Phosphatidylcholine (PC)	0.0452010814088016	0.00106097341830973	5742
hMGS.01559	Intestinimonas massiliensis	met_100006290	sphingomyelin (d18:1/20:0, d16:1/22:0)*	Lipid	Sphingomyelins	0.0451232089184156	0.0010823680796969	5742
hMGS.01559	Intestinimonas massiliensis	met_999923639	X - 23639	""	""	-0.0450989602719622	0.00108911115990776	5742
hMGS.01559	Intestinimonas massiliensis	met_100002466	cysteinylglycine disulfide*	Amino Acid	Glutathione Metabolism	-0.0449424676768242	0.00113357138805274	5742
hMGS.01559	Intestinimonas massiliensis	met_100001452	isovalerylglycine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	0.044884078374046	0.00115058539636848	5742
hMGS.01559	Intestinimonas massiliensis	met_100021104	pregnenetriol disulfate*	Lipid	Pregnenolone Steroids	-0.0448481735427998	0.00116116451409525	5742
hMGS.01559	Intestinimonas massiliensis	met_1221	creatine	Amino Acid	Creatine Metabolism	-0.0448182604741739	0.00117004674649802	5742
hMGS.01559	Intestinimonas massiliensis	met_100015620	lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*	Lipid	Lactosylceramides (LCER)	0.0447986950438749	0.00117589031417286	5742
hMGS.01559	Intestinimonas massiliensis	met_100008957	sphingomyelin (d18:2/24:1, d18:1/24:2)*	Lipid	Sphingomyelins	0.0446325672296336	0.00122660463081955	5742
hMGS.01559	Intestinimonas massiliensis	met_100002500	formiminoglutamate	Amino Acid	Histidine Metabolism	-0.044589436318663	0.0012400975972413	5742
hMGS.01559	Intestinimonas massiliensis	met_100002128	17alpha-hydroxypregnenolone 3-sulfate	Lipid	Pregnenolone Steroids	-0.0443879356092026	0.00130496893526038	5742
hMGS.01559	Intestinimonas massiliensis	met_100015971	cortolone glucuronide (1)	Lipid	Corticosteroids	-0.0443107423679721	0.00133063951046974	5742
hMGS.01559	Intestinimonas massiliensis	met_999925420	X - 25420	""	""	-0.0442493913892179	0.00135137308423016	5742
hMGS.01559	Intestinimonas massiliensis	met_999912112	X - 12112	""	""	-0.0441355853063955	0.00139062476096233	5742
hMGS.01559	Intestinimonas massiliensis	met_100000096	4-guanidinobutanoate	Amino Acid	Guanidino and Acetamido Metabolism	-0.0439146367308223	0.0014698467456358	5742
hMGS.01559	Intestinimonas massiliensis	met_100001757	thymol sulfate	Xenobiotics	Food Component/Plant	0.0437948219754795	0.0015145255531422	5742
hMGS.01559	Intestinimonas massiliensis	met_100004555	benzoylcarnitine*	Xenobiotics	Chemical	0.0534293608444197	0.00151872711903161	3856
hMGS.01559	Intestinimonas massiliensis	met_100008976	1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	Lipid	Phosphatidylethanolamine (PE)	-0.0437106274538688	0.00154666620325215	5742
hMGS.01559	Intestinimonas massiliensis	met_849	caffeine	Xenobiotics	Xanthine Metabolism	0.043639122835015	0.00157445444045683	5742
hMGS.01559	Intestinimonas massiliensis	met_100004328	sphingomyelin (d18:1/14:0, d16:1/16:0)*	Lipid	Sphingomyelins	0.0436244555482267	0.00158021096145573	5742
hMGS.01559	Intestinimonas massiliensis	met_460	phenylalanine	Amino Acid	Phenylalanine Metabolism	-0.0436239613593451	0.00158040525440312	5742
hMGS.01559	Intestinimonas massiliensis	met_882	thymine	Nucleotide	Pyrimidine Metabolism, Thymine containing	-0.0434759492959669	0.00163959652698326	5742
hMGS.01559	Intestinimonas massiliensis	met_100001550	homostachydrine*	Xenobiotics	Food Component/Plant	-0.0431980885995101	0.00175625642957527	5742
hMGS.01559	Intestinimonas massiliensis	met_100015966	carotene diol (1)	Cofactors and Vitamins	Vitamin A Metabolism	0.0431085219822895	0.00179545702619115	5742
hMGS.01559	Intestinimonas massiliensis	met_100009066	1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	Lipid	Phosphatidylinositol (PI)	-0.0430966644660918	0.00180070654137369	5742
hMGS.01559	Intestinimonas massiliensis	met_273	cortisone	Lipid	Corticosteroids	-0.0430175123145523	0.00183611131859522	5742
hMGS.01559	Intestinimonas massiliensis	met_100005389	ferulic acid 4-sulfate	Xenobiotics	Food Component/Plant	-0.0428399443971264	0.00191787565091574	5742
hMGS.01559	Intestinimonas massiliensis	met_136	cholate	Lipid	Primary Bile Acid Metabolism	-0.0427408952301656	0.0019649240166708	5742
